time,f_b_est_x,f_b_est_y,f_b_est_z,dot_omega_b_est_x,dot_omega_b_est_y,dot_omega_b_est_z,r_rel_est_x,r_rel_est_y,r_rel_est_z,euler_est_x,euler_est_y,euler_est_z
0.0318,-83.29054877386656,-0.0004464288965933385,4.184556939907794,-0.07170517713079054,-10.68826070978227,0.0025126801825384264,8.656998473663635e-07,4.640063705411813e-12,-4.3493182716620614e-08,6.444565188991755e-10,9.606166218034673e-08,-2.2582313635251522e-11
0.0319,-83.46183504500478,-0.0005657651559653043,4.156329897595774,-0.0908726553030495,-10.720230228694037,0.003955835104904408,8.674801510862644e-07,5.88041444749685e-12,-4.3199798295808983e-08,8.167259036380038e-10,9.634899100774419e-08,-3.555259966569356e-11
0.032,-83.6331384225019,-0.0001431767306251076,4.128102862672155,-0.022996354454634424,-10.752199317042319,0.0026513667472230773,8.692606326009108e-07,1.4881418036923858e-12,-4.2906413951797936e-08,2.066817403683215e-10,9.663631561629416e-08,-2.3829217126825765e-11
0.0321,-83.80124710791867,-0.0002768636327644853,4.09986661456427,-0.044468597486251885,-10.78410375092838,0.004861494532107588,8.710079093388198e-07,2.877646959802334e-12,-4.261293384675463e-08,3.9966539820424187e-10,9.692305957820224e-08,-4.3692676922998656e-11
0.0322,-83.96741956232948,-0.000251330980190781,4.071624657293498,-0.04036864504333304,-10.815966361874812,0.001385024571599038,8.727350614078331e-07,2.6122674862567927e-12,-4.231939440254195e-08,3.628166197010461e-10,9.720942739654959e-08,-1.2447635670435552e-11
0.0323,-84.13273083271363,-9.127006779366421e-05,4.043380289207564,-0.01465882348608711,-10.8478128616052,0.0032889052982805274,8.744532625594551e-07,9.486371958884261e-13,-4.2025829900234726e-08,1.3174750626924748e-10,9.749565044181452e-08,-2.955918072208701e-11
0.0324,-84.29723585887518,-7.61949101738341e-05,4.015133522436735,-0.012237953628967976,-10.879642861407396,0.001749597728967268,8.761630838217038e-07,7.919494776397696e-13,-4.1732240465699465e-08,1.0998964491864623e-10,9.778172516128336e-08,-1.5724611981704017e-11
0.0325,-84.46089759813472,-0.00032163879554599265,3.986884353335647,-0.05166109982349736,-10.911454617121262,0.0027168822408782842,8.778641401823066e-07,3.3430295041512663e-12,-4.143862606255198e-08,4.6430865292523537e-10,9.806763623387837e-08,-2.4417746830116156e-11
0.0326,-84.62373794588747,-0.0003939270456169876,3.9586327842517433,-0.06327213284121144,-10.94325081618842,0.002673078012377183,8.795566592188349e-07,4.09437441021105e-12,-4.11449867133735e-08,5.686638492822642e-10,9.835340741837229e-08,-2.4024017701704213e-11
0.0327,-84.78575318523716,-0.0002632518958760837,3.9303788164654843,-0.04228309593684487,-10.97502899567091,0.0022152413155345375,8.812406022974036e-07,2.736170688401755e-12,-4.0851322432304755e-08,3.8002289034516856e-10,9.863901628826e-08,-1.9909374029369125e-11
0.0328,-84.9469399287922,-0.0003824385991815574,3.902122441360551,-0.06142711318733226,-11.006791239849909,0.001889764829688939,8.82915934211156e-07,3.974966585932453e-12,-4.0557633130944766e-08,5.520815872852288e-10,9.892448216142213e-08,-1.698388386935527e-11
0.0329,-85.10729438353934,-0.0003712418969555157,3.8738636701057234,-0.05962852637720942,-11.038535055642342,0.002302018055057388,8.84582615535756e-07,3.858590285897657e-12,-4.026391892316254e-08,5.359166414395901e-10,9.9209782389309e-08,-2.0689048669342792e-11
0.033,-85.26681413911437,-0.000552406431261472,3.8456024893049943,-0.08872685721636148,-11.070263334899956,0.00384303007249474,8.862406212181822e-07,5.741566631841868e-12,-3.997017967128864e-08,7.974404191106974e-10,9.949494295113936e-08,-3.453882899570014e-11
0.0331,-85.42556686246213,-0.00023647546981337266,3.8173644478662867,-0.03798214393803496,-11.101973760421496,0.0023880242981593846,8.878906545705112e-07,2.4578635166297834e-12,-3.9676680923924344e-08,3.4136790286916713e-10,9.977994319676498e-08,-2.1462251552957092e-11
0.0332,-85.58351745113431,-8.698188702846727e-05,3.7891398728427594,-0.013970781728228245,-11.133667697751811,0.0010222472327428365,8.895323507490098e-07,9.040667860866654e-13,-3.938332214154019e-08,1.255636721520203e-10,1.000647951165945e-07,-9.187479072092837e-12
0.0333,-85.74062976911722,-0.0005718560410877145,3.760919553479756,-0.09185107305836823,-11.165344937459928,0.003116751408287712,8.911653341645947e-07,5.943720690822057e-12,-3.909000759135018e-08,8.255195703593144e-10,1.0034949693427109e-07,-2.8011309371687962e-11
0.0334,-85.89694099905371,-0.0006018508116371547,3.7327034945036504,-0.09666900393848288,-11.197004738954666,0.002699954917743473,8.927899912836854e-07,6.2554793683984314e-12,-3.8796737322225473e-08,8.688210177793541e-10,1.0063404221050121e-07,-2.426524392430768e-11
0.0335,-86.05243910542447,-0.00032276687477196016,3.704491693165234,-0.05184258533983726,-11.228647433981353,0.0017042907342750889,8.944061970108739e-07,3.354754653276341e-12,-3.850351130663205e-08,4.659396465006771e-10,1.0091843338777551e-07,-1.5316998501019566e-11
0.0336,-86.20709586126696,-0.0003771259870951069,3.6762841500055807,-0.06057276664791015,-11.260274595841565,0.00466428927888946,8.960136579650241e-07,3.919747634207098e-12,-3.821032954756957e-08,5.444030136610618e-10,1.0120268534308252e-07,-4.192019395758134e-11
0.0337,-86.36096521795682,-0.00019468884590834212,3.6480808718791224,-0.03127013480064264,-11.291883530340028,0.002913579434171763,8.976129349013604e-07,2.023544574866289e-12,-3.791719211806214e-08,2.8104292463162974e-10,1.014867732074265e-07,-2.618577426125713e-11
0.0338,-86.51400271225384,-0.0003559379177655863,3.61988184671838,-0.05716985998715986,-11.323476150885588,0.0035945647626661565,8.992035656828257e-07,3.699525403989707e-12,-3.762409889402538e-08,5.138191437254675e-10,1.0177071452233122e-07,-3.230595139182637e-11
0.0339,-86.66622813008199,-0.0002743788145783304,3.5916870869324766,-0.0440697814956961,-11.355052082164972,0.003528484394612395,9.007857559557589e-07,2.851821466563874e-12,-3.733105000103146e-08,3.9608098206479084e-10,1.0205450573508301e-07,-3.171214601297474e-11
0.034,-86.81763865066789,-0.00043532850466122987,3.5634965838173702,-0.06992179050885935,-11.386610337337967,0.0031691851608414627,9.023594764020443e-07,4.524689172557683e-12,-3.7038045350557464e-08,6.284280617903144e-10,1.0233813840798689e-07,-2.8482698958048374e-11
0.0341,-86.96797364803416,-0.0004460793794687828,3.5353381582568484,-0.07164845535121443,-11.418146112828104,0.0036497878467170275,9.039220181483913e-07,4.636432290036422e-12,-3.674537410607091e-08,6.439466151027989e-10,1.0262156902030029e-07,-3.280206063435882e-11
0.0342,-87.11733573539357,-0.0007057367350603737,3.507201279965645,-0.11335473364885751,-11.449661740899273,0.003907406251994557,9.054744477241761e-07,7.33524128448374e-12,-3.6452926817653575e-08,1.0187855998724618e-09,1.0290481822217146e-07,-3.5117064539490493e-11
0.0343,-87.26582461746051,-0.0007803085223815597,3.4790759235461497,-0.1253329719155411,-11.481157199744882,0.0026120975787263384,9.070178014393405e-07,8.110322227740436e-12,-3.616059928459943e-08,1.126440900500972e-09,1.0318788623564501e-07,-2.3475301442774583e-11
0.0344,-87.41342148287241,-0.00028935632417313603,3.450962078285867,-0.04647569308942403,-11.512634990849847,0.0027861375458061747,9.0855188376836e-07,3.007493345897186e-12,-3.5868391394105176e-08,4.177042985264041e-10,1.0347079570927065e-07,-2.5040194681104026e-11
0.0345,-87.56013799648855,-0.0005633275764313834,3.422859747870932,-0.09048129354064821,-11.544095316961291,0.00255369158399246,9.100768159568201e-07,5.855078869191893e-12,-3.557630318558181e-08,8.132084123085709e-10,1.03753547975316e-07,-2.2950632130544622e-11
0.0346,-87.70597176478056,-0.0005059407367589035,3.3947689378531596,-0.08126383929062649,-11.575536448967798,0.0023021936213634933,9.11592573124339e-07,5.258615434969267e-12,-3.528433471839212e-08,7.303659241253779e-10,1.0403612771270332e-07,-2.069032854577319e-11
0.0347,-87.85091847017618,-0.0004158010599084062,3.3666896403497764,-0.06678537664652234,-11.606958963253337,0.0027236298979241807,9.130991103954481e-07,4.321727866129312e-12,-3.49924859074174e-08,6.002394638593638e-10,1.0431854025050313e-07,-2.447818864931798e-11
0.0348,-87.99498315945434,-0.0005715479337745573,3.338621864865409,-0.09180145268591837,-11.638362848089528,0.0030066190955505335,9.145964802254387e-07,5.940518697997308e-12,-3.470075685247771e-08,8.250734087050506e-10,1.0460078536667083e-07,-2.702131927328638e-11
0.0349,-88.1381765868424,-0.0004236080479661893,3.3105656052524295,-0.06803977436534149,-11.669748299473333,0.0014245962782171205,9.160847943914589e-07,4.4028700690856585e-12,-3.440914749142831e-08,6.115134076144776e-10,1.0488286461551866e-07,-1.2802973195853441e-11
0.035,-88.28046570313992,-0.0006374938148085468,3.2825208581565355,-0.10239361717993155,-11.70111509462,0.003286658398514474,9.175637093900751e-07,6.625943667721995e-12,-3.411765778680223e-08,9.202715003517524e-10,1.0516477644273436e-07,-2.953810379132102e-11
0.0351,-88.42190730934541,-0.00027970861899305537,3.254514313341412,-0.044925690059231894,-11.732463886895845,0.0037654918777905422,9.19033815592702e-07,2.9072179186122615e-12,-3.3826565148490824e-08,4.037735882640882e-10,1.0544652639943308e-07,-3.384229894517964e-11
0.0352,-88.56248389396943,-0.0005780659161522281,3.226535872850647,-0.09284795898130638,-11.763793300816992,0.004047432904684983,9.204949309921665e-07,6.008264259611e-12,-3.3535764616184236e-08,8.344791808668302e-10,1.0572810205111693e-07,-3.6375726465748344e-11
0.0353,-88.70219947341559,-0.00022386811167843956,3.1985759101298004,-0.03595719168367336,-11.795104070154292,0.001938008649259296,9.219470973314484e-07,2.3268268509757317e-12,-3.324515613912011e-08,3.2316836098038446e-10,1.0600951028116867e-07,-1.7417658142056594e-11
0.0354,-88.84101019680202,-0.0002468480270378414,3.170634423402251,-0.03964734069741683,-11.826396593744116,0.00448060107354778,9.233898588402237e-07,2.5656738251638812e-12,-3.295473969470231e-08,3.563338069847808e-10,1.0629075442025737e-07,-4.026933615151523e-11
0.0355,-88.9789684472003,-0.0005091332188433425,3.142711414605538,-0.08177617968890764,-11.857670518031155,0.0032615098948379478,9.24823759969712e-07,5.291796213271749e-12,-3.266451530434591e-08,7.349705739797196e-10,1.0657183158180317e-07,-2.9312268655031936e-11
0.0356,-89.11604602147217,-0.0005614140564621672,3.1148068887785034,-0.09017370408416796,-11.888925042135012,0.0028098546808783403,9.26248507585274e-07,5.8351891196831934e-12,-3.237448302121016e-08,8.10444086490065e-10,1.0685273399424489e-07,-2.5252957044946575e-11
0.0357,-89.25224739341563,-0.0004102844940663931,3.086920836039838,-0.06589931159716204,-11.920161699101907,0.002407073650224321,9.276641481883046e-07,4.264388998214028e-12,-3.208464274315823e-08,5.922757999014123e-10,1.0713347631252645e-07,-2.1633135308954092e-11
0.0358,-89.38756880389833,-0.0006871250991958717,3.059053262633638,-0.11036554562209928,-11.951380331462905,0.0026593085775259047,9.29070642706387e-07,7.1417973862141266e-12,-3.179499453387648e-08,9.919198234260219e-10,1.0741405631620182e-07,-2.389969941463633e-11
0.0359,-89.5220219006517,-6.087307099226177e-05,3.031204172009439,-0.009776873741243437,-11.982579553574737,0.0016924953983628328,9.304681122027973e-07,6.326988800110157e-13,-3.1505538428776227e-08,8.787046544525228e-11,1.0769446201486232e-07,-1.5211381398019724e-11
0.036,-89.65558750135465,-0.00046514581219821486,3.0033735538412705,-0.07471109284982269,-12.013760345633235,0.0025902199342851453,9.318563573027966e-07,4.834603460911681e-12,-3.121627432014641e-08,6.714724115137081e-10,1.0797470206824755e-07,-2.3279008200892488e-11
0.0361,-89.78825344080303,-0.0003780307416020947,2.975588036487002,-0.0607185961147518,-12.044921543137113,0.002619236026156115,9.33235251561863e-07,3.929152650310104e-12,-3.092747897912201e-08,5.457136047363262e-10,1.0825476581821647e-07,-2.3540010710898505e-11
0.0362,-89.920016266782,-0.0004509073301841339,2.9478375432918336,-0.072423539906086,-12.07606298192937,0.00410817261285862,9.346047590996801e-07,4.686611875188485e-12,-3.0639047668246744e-08,6.509128792147947e-10,1.0853465215454605e-07,-3.692185926732521e-11
0.0363,-90.05091125102133,-0.0006569213965870622,2.9201124769875935,-0.10551399668180166,-12.107185412587677,0.0030815093545925997,9.35965246522436e-07,6.827868459043809e-12,-3.035088063909886e-08,9.483162527927188e-10,1.0881436751652984e-07,-2.769434210939993e-11
0.0364,-90.18091875989992,-0.0005821478134254133,2.892412831696653,-0.09350393522875092,-12.138289012724758,0.002693579573268671,9.373165097620989e-07,6.050690539144882e-12,-3.006297782764104e-08,8.403747393740761e-10,1.0909391390256928e-07,-2.420786277371903e-11
0.0365,-90.31004319663762,-0.0005016784096157056,2.8647386074419336,-0.08057904277778535,-12.169373795741901,0.0022355896499310426,9.386585945856978e-07,5.214313786241078e-12,-2.977533923562702e-08,7.242111722782651e-10,1.0937329109061977e-07,-2.009173911229978e-11
0.0366,-90.438286564346,-0.0006323995062971927,2.8370898089007115,-0.10157582956036787,-12.200439021089192,0.0013865539274837324,9.399915218125583e-07,6.572994071785453e-12,-2.9487964911086374e-08,9.129215557528284e-10,1.0965249241934316e-07,-1.2460731626214669e-11
0.0367,-90.56563192342446,-0.000523373698568179,2.8094664348869904,-0.08406352247368502,-12.231485586806757,0.00286653643091368,9.413151153767585e-07,5.439808060304876e-12,-2.9200854844158e-08,7.555281029476583e-10,1.0993152588234523e-07,-2.5762338157055144e-11
0.0368,-90.6920974589156,-0.00033583571725795256,2.781868478399624,-0.05394072334426819,-12.262513149431642,0.0037562025581364187,9.426295642899769e-07,3.490587450864526e-12,-2.891400895769468e-08,4.847969857909573e-10,1.1021038881509071e-07,-3.3758664512093506e-11
0.0369,-90.81769447148054,-0.00032233343114081896,2.7542959524662187,-0.05177253823157232,-12.29352189157563,0.0022397332421673164,9.439349860063764e-07,3.3502483513213274e-12,-2.8627427390876885e-08,4.653102855403743e-10,1.1048908254984724e-07,-2.0129277607774447e-11
0.037,-90.94239608976663,-1.1652003231851675e-05,2.7267488475619523,-0.0018705969991276348,-12.324511816598573,0.002632300476638539,9.452311012342045e-07,1.211081478648474e-13,-2.834111004256746e-08,1.6812197953851743e-11,1.1076760708661482e-07,-2.365802185625019e-11
0.0371,-91.06615216351635,-0.0008035432806862273,2.6992538806900748,-0.12906405538389876,-12.355480788324279,0.003884055909696934,9.465173887242185e-07,8.351818307324347e-12,-2.8055334601804564e-08,1.1599744708031758e-09,1.1104594332955742e-07,-3.490691402759185e-11
0.0372,-91.18900500196222,-0.00011259147865976026,2.6718009382739987,-0.018083547234892465,-12.386429816949324,0.002646618893641597,9.477942882265545e-07,1.1702462511618427e-12,-2.7769995953935882e-08,1.625273657489971e-10,1.1132410016045924e-07,-2.3786511057045708e-11
0.0373,-91.31094266017767,-0.0004637758973397238,2.6443803873626344,-0.07449038710096331,-12.417359235998275,0.0041212190513154195,9.490616755892555e-07,4.820365424657006e-12,-2.7484993974213345e-08,6.694887660949367e-10,1.1160208113203396e-07,-3.703911615883909e-11
0.0374,-91.43200728779934,-0.0005930821529979287,2.6169922365902227,-0.09526051440281803,-12.44826851093583,0.0015377027138014775,9.503199889064234e-07,6.164339959938684e-12,-2.7200328752238907e-08,8.561621695238703e-10,1.1187988069316646e-07,-1.3819178795874193e-11
0.0375,-91.55214907642684,-0.0010468383223699443,2.5896364701384167,-0.16814248412568036,-12.479159327327759,0.0028970215191433547,9.515687104808479e-07,1.0880562259354302e-11,-2.691600012402161e-08,1.5111952490424014e-09,1.1215751460902368e-07,-2.6035436844793585e-11
0.0376,-91.6714023091974,-0.0004921053244208826,2.56231310250508,-0.0790411580732662,-12.510029381347668,0.0026925089102082926,9.528081966422702e-07,5.114813842937147e-12,-2.6632008239781696e-08,7.103891461366736e-10,1.1243496178536816e-07,-2.4198343627951226e-11
0.0377,-91.78976239862881,-0.0005877244598018682,2.535022125322615,-0.0943998898083804,-12.540880819311893,0.001659674608481186,9.540383997089945e-07,6.1086536020449515e-12,-2.6348353013163556e-08,8.484271530555985e-10,1.1271224176212513e-07,-1.4915510773739412e-11
0.0378,-91.90722558112411,-0.0003026376422662766,2.507763544309346,-0.04860958566182358,-12.571711922175332,0.0004052041546353719,9.55259280566895e-07,3.145535842348553e-12,-2.6065034503547144e-08,4.3688293619687533e-10,1.1298933877412765e-07,-3.6413031246008095e-12
0.0379,-92.02377242459504,-0.00031145465954970333,2.4805373489242717,-0.05002517666279475,-12.60252512774351,0.0020480566499511137,9.564706372387747e-07,3.2371782822203137e-12,-2.578205260287756e-08,4.496057127987803e-10,1.132662750258362e-07,-1.8406480935681817e-11
0.038,-92.13942127776188,-0.0002618492113535494,2.453343546334828,-0.04205697528972223,-12.63331781727282,0.0036433023902097046,9.576726604409343e-07,2.7215917729837575e-12,-2.5499407382320424e-08,3.7799065257724943e-10,1.1354302698052265e-07,-3.274400987360624e-11
0.0381,-92.25415362180514,-0.0009708006303196627,2.426208728408081,-0.15592975621469574,-12.664089340673069,0.0012717453155480709,9.588651576903649e-07,1.0090245650589916e-11,-2.521737523302081e-08,1.401432321701071e-09,1.138195886429827e-07,-1.1428377986072825e-11
0.0382,-92.36793465153559,-0.0004970896218140807,2.399122813103663,-0.079841491656695,-12.694840301108997,0.003133627824637749,9.600477672339567e-07,5.166618821417138e-12,-2.4935851364243058e-08,7.175824224876211e-10,1.1409596556433144e-07,-2.8162821149558988e-11
0.0383,-92.48082827850614,-0.0006877368144608702,2.372076237004662,-0.11046389970626316,-12.725570717000863,0.0014486813983226974,9.612211533506646e-07,7.1481545670789275e-12,-2.4654736377956153e-08,9.928038074662378e-10,1.1437215774456888e-07,-1.3019065011910568e-11
0.0384,-92.59280026730958,-0.0006858556464989278,2.3450689774388165,-0.11016164985017694,-12.75628192539052,0.001715656294739595,9.623849602037904e-07,7.128603740729398e-12,-2.4374030036024487e-08,9.900874739400411e-10,1.146481773961483e-07,-1.5418443882899443e-11
0.0385,-92.70386180698188,-0.0006346972075591101,2.3181010524423193,-0.10194440353778535,-12.786973344889969,0.0021358128516106834,9.63539304094821e-07,6.5968757038421825e-12,-2.4093732525767275e-08,9.162342346264659e-10,1.1492401896795457e-07,-1.9194838502291754e-11
0.0386,-92.81400793091466,-0.0009883662672682818,2.2911724534701694,-0.1587502715374856,-12.817644020481723,0.003509324081353982,9.64684133396373e-07,1.0272819885487817e-11,-2.3813843761318957e-08,1.4267819006420473e-09,1.151996742443373e-07,-3.1538561939260294e-11
0.0387,-92.92324972563578,-0.0008245540973427041,2.2642831793548117,-0.13243849062149027,-12.84829489878222,0.004054532125000846,9.658195633431636e-07,8.5701990738274e-12,-2.353436372802511e-08,1.1903025408081166e-09,1.1547515166299149e-07,-3.643897734325204e-11
0.0388,-93.03159828718617,-0.0012806366816563203,2.237433238459952,-0.20569527724435,-12.878925401760984,0.001988617711468654,9.669457092628785e-07,1.3310600462554766e-11,-2.3255292514012103e-08,1.8487041579062238e-09,1.1575044589484662e-07,-1.7870739379952185e-11
0.0389,-93.13901914243918,-0.001255909839450636,2.210622617778851,-0.2017233312702993,-12.90953688489181,0.002849213109518948,9.680622128503324e-07,1.3053595962159482e-11,-2.297662998370434e-08,1.8130058874526727e-09,1.1602556915235596e-07,-2.5605441577448453e-11
0.039,-93.24553728220896,-0.00037521629351076457,2.183851332798476,-0.06026630027379162,-12.940127620723239,0.002621547692239468,9.69169333854628e-07,3.899899195093631e-12,-2.2698376298334285e-08,5.41648717869343e-10,1.1630050611444176e-07,-2.356065396883028e-11
0.0391,-93.35110438790231,-0.0006972783462329574,2.1571457827382186,-0.11199586489197247,-12.970697016203676,0.0028397470205010246,9.702665700648886e-07,7.247328539304838e-12,-2.242080584417444e-08,1.0065725200531983e-09,1.165752510079443e-07,-2.552118638378645e-11
0.0392,-93.45574586216861,-0.0003057072692508237,2.1304959772519196,-0.04910203866003462,-13.001244897032386,0.0017801456379057158,9.713541855082006e-07,3.1774401263949362e-12,-2.2143814783956157e-08,4.413089215568602e-10,1.1684980272264056e-07,-1.599859273589323e-11
0.0393,-93.55945728776177,-0.0008071174747018186,2.103892392825795,-0.12963834948653147,-13.031773382717972,0.002398490817064337,9.7243213427547e-07,8.38896676328148e-12,-2.1867304132837842e-08,1.1651359103762143e-09,1.1712418013232195e-07,-2.15551825645457e-11
0.0394,-93.66225637055229,-0.0006680945746284421,2.077335022078961,-0.10730866934743155,-13.062280534702914,0.0018515411603260775,9.735006003942484e-07,6.94399906543835e-12,-2.1591273814431912e-08,9.644460600757447e-10,1.1739836569546469e-07,-1.6639706814673776e-11
0.0395,-93.76412459388237,-0.0006365761924525188,2.050823868711775,-0.10224569608105984,-13.092768072051761,0.003111942773176017,9.745593914095454e-07,6.61640508621711e-12,-2.131572386571237e-08,9.189421526696945e-10,1.1767237495519112e-07,-2.79678134765964e-11
0.0396,-93.86509417198596,-0.0007648344640275098,2.024358937217294,-0.12284731069409215,-13.123233684251547,0.0010063093043471928,9.75608842144945e-07,7.949488188166893e-12,-2.1040654336586043e-08,1.1041008508306922e-09,1.1794618726135297e-07,-9.042944361597606e-12
0.0397,-93.96512403618756,-0.0013304705952327694,1.9979402256067555,-0.21369934835635304,-13.153679324953885,0.0021309895359655326,9.766485257462132e-07,1.3828562012643533e-11,-2.076606520396514e-08,1.920641470273181e-09,1.1821981993342945e-07,-1.9150159174369286e-11
0.0398,-94.06423936486678,-0.0008739796136744396,1.9715677252020898,-0.1403776580254581,-13.184105553699524,0.002441730481154692,9.77678703909824e-07,9.083914054974765e-12,-2.0491956378675074e-08,1.2616564629041367e-09,1.1849327830049106e-07,-2.1943739673215518e-11
0.0399,-94.16244257184744,-0.000728850648700668,1.9452414506567017,-0.11706736801082283,-13.214510056707562,0.0015510302606566667,9.786994017237478e-07,7.575482703626311e-12,-2.0218328011537186e-08,1.0521532692641333e-09,1.1876654126830033e-07,-1.3938785770714597e-11
0.04,-94.2597145588742,-0.0003394068857389634,1.9189613859799328,-0.05451455853587454,-13.244894574775177,0.0025255051656639057,9.797104206872868e-07,3.5277052821837274e-12,-1.9945179938942813e-08,4.899543078334141e-10,1.1903962482406882e-07,-2.2697612490003727e-11
0.0401,-94.356028775167,-0.0004256617309578898,1.8927537541206017,-0.06836838158566089,-13.27525680416279,0.0037057687505198255,9.807114848378601e-07,4.424216289837814e-12,-1.9672784712040434e-08,6.144666775173574e-10,1.1931250787355907e-07,-3.3305184243015296e-11
0.0402,-94.45140996008006,-0.0009795752657385584,1.8666086221539593,-0.15733802945237516,-13.30559805841628,0.003360492865170905,9.817028513091153e-07,1.0181448064767825e-11,-1.9401039093297247e-08,1.414089287176265e-09,1.1958520240717974e-07,-3.020103564068263e-11
0.0403,-94.54586169753486,-0.0010984809260019383,1.8405165566641555,-0.1764367188207402,-13.335917605345534,0.0030504099549956763,9.826845573525687e-07,1.1417321740401423e-11,-1.9129845032023785e-08,1.5857403107027148e-09,1.1985770198563728e-07,-2.7413843428253932e-11
0.0404,-94.639386215459,-0.0007236177937264927,1.8144775381200022,-0.11622647426484836,-13.366216952856593,0.0024191632174961767,9.83656626122898e-07,7.521093578446032e-12,-1.8859202327545446e-08,1.044595599770495e-09,1.20130019931608e-07,-2.174118873340398e-11
0.0405,-94.7319717755419,-0.0011394212049845509,1.7884915742066199,-0.18301238621618082,-13.39649497005699,0.003349988404679422,9.846189356166288e-07,1.1842843980390472e-11,-1.85891110599276e-08,1.6448398120029832e-09,1.2040214603104005e-07,-3.010629065561294e-11
0.0406,-94.82363562614779,-0.0010516375585599507,1.76255866709169,-0.1689126864242285,-13.42675123971775,0.003073065675402285,9.855716651099239e-07,1.0930444626502608e-11,-1.831957124842791e-08,1.518117580751071e-09,1.2067407695326438e-07,-2.761758894519197e-11
0.0407,-94.91437384912989,-0.0011439562542707462,1.736678817769947,-0.1837411980979304,-13.456987941617722,0.0022186251322891437,9.86514773875546e-07,1.1889979631907696e-11,-1.8050582907012882e-08,1.6513899495131492e-09,1.20945831794117e-07,-1.9938011472279294e-11
0.0408,-95.00418070024705,-0.0011727391288235299,1.7108520230866686,-0.18836448203156442,-13.487203294753549,0.001708457424258615,9.874482022128954e-07,1.2189142303093796e-11,-1.778214600099221e-08,1.6929421134026706e-09,1.2121739478843097e-07,-1.5352864471198217e-11
0.0409,-95.09305260229979,-0.0009357712991945207,1.685078279184315,-0.15030256094848285,-13.51739707461241,0.0021171620315435687,9.883719129380573e-07,9.726160259961224e-12,-1.7514260490375958e-08,1.3508573831975191e-09,1.2148876393780483e-07,-1.9026504291882243e-11
0.041,-95.18099110295887,-0.0010286841717739117,1.6593575957355033,-0.165225786354151,-13.547570874566505,0.0031969292514927488,9.89285922139699e-07,1.0691872769347935e-11,-1.7246926476255185e-08,1.4849811600026558e-09,1.2175995345309332e-07,-2.8730781564501518e-11
0.0411,-95.26797893769714,-0.0006989251565107907,1.6337159101865704,-0.11226026615773366,-13.577721028673329,0.002422495706217695,9.90190050374899e-07,7.264443631065651e-12,-1.6980413543498254e-08,1.0089488345748875e-09,1.220309304716949e-07,-2.1771163472215128e-11
0.0412,-95.3540090707493,-0.0005996501969554449,1.6081434005308628,-0.09631455759106661,-13.607849658090435,0.002929101322665046,9.910842245141535e-07,6.232606730275696e-12,-1.6714619608188627e-08,8.656354068161237e-10,1.2230171408944557e-07,-2.632448070435398e-11
0.0413,-95.43911437330021,-0.001163295022805345,1.5826307198362868,-0.18684761031180167,-13.637955955239859,0.0013471326582152395,9.919687862108352e-07,1.20909818653646e-11,-1.6449447518653945e-08,1.6793091182846287e-09,1.225722969788734e-07,-1.2105379949925968e-11
0.0414,-95.52326807054922,-0.0005536620224528495,1.5571778537530085,-0.08892826080531578,-13.668042254032741,0.001978446706896137,9.928434571783862e-07,5.754616921235014e-12,-1.618489712676134e-08,7.99250429362879e-10,1.2284270023421584e-07,-1.7780399153876784e-11
0.0415,-95.60648001954864,-0.0018719894107228766,1.5317848104771687,-0.3006771007793484,-13.698106451819642,0.003237802390086533,9.937083398664497e-07,1.9456965131273863e-11,-1.5920968517557738e-08,2.7023616328350976e-09,1.2311290475963688e-07,-2.9096702837993625e-11
0.0416,-95.68877447413126,-0.0006167149748856414,1.5064516009854336,-0.09905606679564688,-13.728149096333675,0.0012313897728522937,9.945636863646159e-07,6.409972493569736e-12,-1.5657661804767355e-08,8.902750314549956e-10,1.2338291566216242e-07,-1.106610934752395e-11
0.0417,-95.77011033714349,-0.0007241175136137388,1.4811782037692218,-0.11630651972589244,-13.758170584813668,0.002559196103287549,9.954090695160222e-07,7.526286672575713e-12,-1.5394976763941055e-08,1.0453150158948854e-09,1.2365273627246154e-07,-2.2999643269980384e-11
0.0418,-95.85051899511677,-0.000709388845267483,1.455964637874728,-0.11394095418879596,-13.78817091383534,0.002179651874546154,9.962448155479648e-07,7.373201144137295e-12,-1.513291359389793e-08,1.0240542729471988e-09,1.2392236681257884e-07,-1.9588507598226924e-11
0.0419,-95.9299884043329,-0.0005068431398956504,1.4308108912311346,-0.0814081942392618,-13.818148937382865,0.002028018409404514,9.970707992793e-07,5.267995167762715e-12,-1.4871472170634132e-08,7.316633506120723e-10,1.241917966243733e-07,-1.8226117512295234e-11
0.042,-96.00852806641869,-0.0003927805838440116,1.4057169678923604,-0.06308804560366112,-13.848106386229361,0.0005782428005217809,9.978871194672873e-07,4.08245899713353e-12,-1.4610652532566444e-08,5.670094070046347e-10,1.2446104169505645e-07,-5.196278248582381e-12
0.0421,-96.08608928456239,-0.0011558497472846584,1.3807084921241686,-0.18565175718839144,-13.87804035343884,0.0009618483187360976,9.986932699718376e-07,1.2013599276384002e-11,-1.4350721015714874e-08,1.6685613689843103e-09,1.2473007582336493e-07,-8.642560820098719e-12
