time,r_b_x,r_b_y,r_b_z,v_b_x,v_b_y,v_b_z,a_b_x,a_b_y,a_b_z,omega_b_x,omega_b_y,omega_b_z,dot_omega_b_x,dot_omega_b_y,dot_omega_b_z,g_b_x,g_b_y,g_b_z
0.052000000000000005,0.09980267284282716,0.0,0.0,-0.19726191038516028,0.0,0.0,-97.94702254354668,0.0,-10.431732823681466,0.0,1.7414153489927335,0.0,0.0,-16.755240081143263,0.0,1.0389268583255644,0.0,-9.754831161175973
0.0521,0.09978245414574416,0.0,0.0,-0.20711103352319404,0.0,0.0,-97.92536293681937,0.0,-10.446664320376769,0.0,1.7397384500183326,0.0,0.0,-16.78272616573162,0.0,1.040624746627351,0.0,-9.754650180129824
0.0522,0.09976125063612253,0.0,0.0,-0.21695811255890984,0.0,0.0,-97.90273638993267,0.0,-10.461468889777185,0.0,1.7380588037595872,0.0,0.0,-16.8101857482561,0.0,1.0423209663357966,0.0,-9.754469078485863
0.0523,0.09973906252323238,0.0,0.0,-0.22680305030560455,0.0,0.0,-97.8791431752846,0.0,-10.476146033983463,0.0,1.7363764128686814,0.0,0.0,-16.837618785694453,0.0,1.0440155148123054,0.0,-9.754287857390267
0.0524,0.0997158900260614,0.0,0.0,-0.23664574959787743,0.0,0.0,-97.85458357291547,0.0,-10.4906952570998,0.0,1.7346912800024483,0.0,0.0,-16.865025233986362,0.0,1.045708389421279,0.0,-9.754106517989948
0.052500000000000005,0.0996917333733128,0.0,0.0,-0.2464861132920465,0.0,0.0,-97.82905787326565,0.0,-10.505116065539035,0.0,1.7330034078218841,0.0,0.0,-16.89240505010958,0.0,1.047399587530121,0.0,-9.75392506143254
0.0526,0.099666592803403,0.0,0.0,-0.25632404426781386,0.0,0.0,-97.80256637717343,0.0,-10.519407968033846,0.0,1.7313127989924264,0.0,0.0,-16.919758190694356,0.0,1.0490891065092394,0.0,-9.7537434888664
0.052700000000000004,0.09964046856445924,0.0,0.0,-0.266159445428682,0.0,0.0,-97.77510939449287,0.0,-10.533570475499287,0.0,1.7296194561837452,0.0,0.0,-16.94708461306926,0.0,1.0507769437320524,0.0,-9.753561801440597
0.0528,0.09961336091431726,0.0,0.0,-0.27599221970334153,0.0,0.0,-97.74668724512675,0.0,-10.547603101154376,0.0,1.7279233820698126,0.0,0.0,-16.97438427351927,0.0,1.0524630965749895,0.0,-9.75338000030491
0.0529,0.09958527012051857,0.0,0.0,-0.2858222700462959,0.0,0.0,-97.7173002562647,0.0,-10.561505360234673,0.0,1.7262245793290414,0.0,0.0,-17.001657129714907,0.0,1.0541475624174967,0.0,-9.75319808660981
0.053000000000000005,0.099556196460308,0.0,0.0,-0.2956494994386938,0.0,0.0,-97.68694876686548,0.0,-10.575276770486091,0.0,1.7245230506438696,0.0,0.0,-17.028903137594753,0.0,1.0558303386420385,0.0,-9.753016061506463
0.0531,0.09952614022063083,0.0,0.0,-0.3054738108898558,0.0,0.0,-97.65563312696473,0.0,-10.58891685210235,0.0,1.7228187987015224,0.0,0.0,-17.056122253444883,0.0,1.057511422634103,0.0,-9.752833926146717
0.053200000000000004,0.09949510169813003,0.0,0.0,-0.3152951074379684,0.0,0.0,-97.6233536928439,0.0,-10.602425127212145,0.0,1.7211118261931806,0.0,0.0,-17.083314435978323,0.0,1.059190811782205,0.0,-9.7526516816831
0.0533,0.09946308119914324,0.0,0.0,-0.3251132921506389,0.0,0.0,-97.59011083047747,0.0,-10.615801120261743,0.0,1.7194021358143268,0.0,0.0,-17.110479641480048,0.0,1.060868503477889,0.0,-9.752469329268797
0.0534,0.0994300790396999,0.0,0.0,-0.3349282681262833,0.0,0.0,-97.55590491863497,0.0,-10.629044358363553,0.0,1.7176897302648846,0.0,0.0,-17.137617827969187,0.0,1.062544495115733,0.0,-9.752286870057672
0.053500000000000006,0.09939609554551798,0.0,0.0,-0.34473993849530593,0.0,0.0,-97.52073634232538,0.0,-10.642154370594008,0.0,1.715974612248733,0.0,0.0,-17.164728952079322,0.0,1.0642187840933515,0.0,-9.752104305204229
0.0536,0.09936113105200084,0.0,0.0,-0.3545482064201688,0.0,0.0,-97.48460549658928,0.0,-10.655130688415564,0.0,1.7142567844744687,0.0,0.0,-17.19181296940042,0.0,1.0658913678114,0.0,-9.75192163586363
0.053700000000000005,0.09932518590423395,0.0,0.0,-0.36435297509733455,0.0,0.0,-97.44751278891064,0.0,-10.667972845951548,0.0,1.7125362496548528,0.0,0.0,-17.2188698386444,0.0,1.0675622436735777,0.0,-9.751738863191663
0.0538,0.09928826045698137,0.0,0.0,-0.3741541477578214,0.0,0.0,-97.40945863300672,0.0,-10.680680379318082,0.0,1.7108130105067398,0.0,0.0,-17.245899517833728,0.0,1.069231409086631,0.0,-9.751555988344764
0.0539,0.09925035507468238,0.0,0.0,-0.38395162766789726,0.0,0.0,-97.37044345296466,0.0,-10.693252827085823,0.0,1.709087069751286,0.0,0.0,-17.27290196359976,0.0,1.0708988614603574,0.0,-9.751373012479982
0.054,0.0992114701314478,0.0,0.0,-0.3937453181304673,0.0,0.0,-97.33046768254944,0.0,-10.705689730214845,0.0,1.7073584301140199,0.0,0.0,-17.29987713187997,0.0,1.0725645982076082,0.0,-9.751189936754988
0.0541,0.09917160601105629,0.0,0.0,-0.4035351224856293,0.0,0.0,-97.28953176520184,0.0,-10.717990632064797,0.0,1.70562709432491,0.0,0.0,-17.32682498173377,0.0,1.0742286167442927,0.0,-9.751006762328066
0.054200000000000005,0.09913076310695067,0.0,0.0,-0.4133209441120611,0.0,0.0,-97.24763615472587,0.0,-10.730155078481092,0.0,1.7038930651176731,0.0,0.0,-17.353745470488622,0.0,1.0758909144893813,0.0,-9.750823490358094
0.0543,0.09908894182223388,0.0,0.0,-0.42310268642771487,0.0,0.0,-97.20478131218297,0.0,-10.742182617462584,0.0,1.7021563452308124,0.0,0.0,-17.380638555123394,0.0,1.0775514888649087,0.0,-9.750640122004558
0.054400000000000004,0.09904614256966512,0.0,0.0,-0.4328802528905801,0.0,0.0,-97.16096770968323,0.0,-10.754072799589412,0.0,1.7004169374066485,0.0,0.0,-17.407504194349997,0.0,1.0792103372959774,0.0,-9.750456658427517
0.0545,0.09900236577165576,0.0,0.0,-0.4426535470001408,0.0,0.0,-97.11619582900396,0.0,-10.765825177881265,0.0,1.6986748443919424,0.0,0.0,-17.434342342720342,0.0,1.0808674572107615,0.0,-9.750273100787627
0.0546,0.0989576118602651,0.0,0.0,-0.4524224722978615,0.0,0.0,-97.07046616055266,0.0,-10.777439307692509,0.0,1.6969300689381044,0.0,0.0,-17.461152960335234,0.0,1.0825228460405092,0.0,-9.750089450246103
0.054700000000000006,0.09891188127719619,0.0,0.0,-0.4621869323684358,0.0,0.0,-97.02377920543424,0.0,-10.788914746951319,0.0,1.6951826137998753,0.0,0.0,-17.48793600556131,0.0,1.0841765012195477,0.0,-9.749905707964738
0.0548,0.09886517447379141,0.0,0.0,-0.4719468308406888,0.0,0.0,-96.97613547200038,0.0,-10.800251055786433,0.0,1.6934324817369921,0.0,0.0,-17.514691434683538,0.0,1.0858284201852841,0.0,-9.749721875105871
0.054900000000000004,0.09881749191102805,0.0,0.0,-0.48170207138813204,0.0,0.0,-96.92753547964055,0.0,-10.81144779695807,0.0,1.6916796755129386,0.0,0.0,-17.541419206068554,0.0,1.087478600378212,0.0,-9.749537952832403
0.055,0.09876883405951378,0.0,0.0,-0.4914525577306289,0.0,0.0,-96.87797975843488,0.0,-10.822504535830408,0.0,1.6899241978957784,0.0,0.0,-17.568119275307435,0.0,1.089127039241911,0.0,-9.749353942307776
0.0551,0.09871920139948193,0.0,0.0,-0.5011981936348803,0.0,0.0,-96.82746884466953,0.0,-10.833420839880791,0.0,1.6881660516578771,0.0,0.0,-17.59479160354238,0.0,1.0907737342230543,0.0,-9.749169844695963
0.055200000000000006,0.0986685944207868,0.0,0.0,-0.5109388829151879,0.0,0.0,-96.77600328600664,0.0,-10.844196279286106,0.0,1.68640523957507,0.0,0.0,-17.621436148098635,0.0,1.092418682771408,0.0,-9.748985661161473
0.0553,0.09861701362289889,0.0,0.0,-0.5206745294349807,0.0,0.0,-96.72358364113732,0.0,-10.854830426895303,0.0,1.6846417644282574,0.0,0.0,-17.648052864221995,0.0,1.0940618823398367,0.0,-9.748801392869332
0.055400000000000005,0.09856445951489981,0.0,0.0,-0.5304050371075092,0.0,0.0,-96.67021047460756,0.0,-10.86532285765902,0.0,1.6828756290022255,0.0,0.0,-17.674641712359662,0.0,1.0957033303843073,0.0,-9.748617040985083
0.0555,0.09851093261547739,0.0,0.0,-0.5401303098963306,0.0,0.0,-96.61588436164325,0.0,-10.87567314917937,0.0,1.6811068360857855,0.0,0.0,-17.701202650183266,0.0,1.0973430243638902,0.0,-9.748432606674772
0.055600000000000004,0.09845643345292054,0.0,0.0,-0.5498502518169746,0.0,0.0,-96.56060589021646,0.0,-10.885880881953689,0.0,1.6793353884721889,0.0,0.0,-17.72773563432639,0.0,1.098980961740764,0.0,-9.748248091104955
0.0557,0.09840096256511399,0.0,0.0,-0.5595647669378451,0.0,0.0,-96.50437565345827,0.0,-10.8959456385304,0.0,1.6775612889589202,0.0,0.0,-17.75424062384845,0.0,1.1006171399802183,0.0,-9.74806349544266
0.0558,0.09834452049953298,0.0,0.0,-0.5692737593803593,0.0,0.0,-96.44719425275991,0.0,-10.905867003865687,0.0,1.6757845403474192,0.0,0.0,-17.780717578852467,0.0,1.1022515565506579,0.0,-9.747878820855421
